x,y,z
4.080672107,-3.977864936,-4.178003478
4.605115668,-4.32412752,-8.206526003
4.186096475,-3.352283891,-9.433545002
2.042456261,-2.116920258,-9.064916856
-1.912305155,-1.747432281,-7.764104892
-5.40671642,-1.399210964,-6.548150308
-6.556692511,-0.73366265,-6.598199995
-5.472948596,0.672642656,-7.514328167
-3.113784931,2.586985747,-8.659696472
-0.780151283,4.248801938,-9.054017277
0.696465723,5.179912575,-7.919691175
1.124965568,5.342075314,-5.661416573
0.821195972,5.526833915,-2.801608157
0.197064541,5.582925805,0.346467167
-0.78083795,5.057258255,3.19940336
-1.822760201,4.536554465,4.841447513
-2.569402744,4.174641308,5.059761762
-2.980132248,3.928267669,4.56133644
-3.069799659,4.08703492,3.946991659
-2.906736172,4.417099234,3.52177478
-2.659022517,4.811654432,3.343478068
-2.467609718,5.259326888,2.813082906
-2.480987086,5.684966376,2.219548273
-2.661034734,5.883436692,2.236432772
-2.472277126,5.668825388,2.824666376
-1.745601266,5.10123359,3.628965574
-1.014251569,4.531045931,4.25850091
-0.763984284,4.066104945,4.350776458
-0.989443291,3.810363174,3.265485313
-1.356085523,3.713867963,1.121377188
-1.918498749,3.360557214,-1.645392879
-2.437069327,3.214585731,-4.66045557
-2.747622299,2.799071916,-7.712164277
-2.568764446,1.097287872,-9.88317093
-1.810362492,-1.831739042,-8.744075714
-1.847338324,-2.875034627,-3.707466279
-2.688718567,-2.489474052,1.620356053
-2.859717231,-3.135270787,3.851979379
-1.487379223,-5.750822119,2.571305363
0.73909315,-5.782807741,1.397881177
1.495752937,-4.224546618,0.733134242
1.007546226,-3.67518255,-0.206199449
-0.197300468,-3.384289971,-1.14451198
-2.306385283,-2.50026608,-2.073868467
-4.711517357,-1.87035665,-3.57996335
-6.825123668,-1.657697065,-5.663296396
-7.877515583,-1.035216324,-8.128376011
-7.58673114,-0.273085704,-9.979922162
-6.198318634,0.396489381,-9.976683911
-4.343341047,1.197665478,-8.470614162
-2.527518828,1.984745245,-6.547470509
-0.612740341,2.535776953,-4.51775215
1.349639708,3.25940044,-2.602434661
2.995652473,4.024860496,-1.120174827
3.667289751,4.338063691,0.106197106
3.07581965,4.115287786,0.34561318
1.614841674,3.862373932,-0.579376343
0.259582299,3.64571914,-1.715992602
-0.747475414,3.173601394,-2.900944145
-1.333321318,2.764116338,-4.222344724
-1.487316241,2.424665772,-5.306192684
-1.435317173,2.202781263,-5.307632361
-1.287432843,2.063870805,-3.847089269
-1.180898249,1.886992143,-1.799183511
-1.033357544,1.81641054,0.176756497
-0.633501755,1.657574315,1.898867289
-0.202783339,1.35377257,3.017527035
0.059864851,0.987453287,3.405952353
0.113128714,0.695510906,3.151035342
-0.245073844,0.555239681,2.535639006
-0.791287156,0.398017906,1.977990511
-1.13251708,-0.053068742,1.395188284
-1.183499663,-0.400056718,0.840467659
-0.95655356,-0.702904523,0.528114358
-0.748166976,-0.923034298,0.593706482
-0.654930474,-1.046215272,0.776068544
-0.52622785,-0.960836498,1.02254272
-0.348803866,-0.770735366,1.404022164
-0.247097459,-0.798129569,1.703489679
-0.239875746,-0.845680425,1.882473789
-0.177999665,-0.884934577,1.897596539
-0.078387874,-1.046721468,1.876450875
-0.092929299,-1.130091241,1.93295836
-0.197181902,-0.989683238,1.818324265
-0.156686499,-0.593190934,1.521922567
0.09801243,-0.192533327,1.316059218
0.390682229,0.0869488,1.285596275
0.511221968,0.209485631,1.083076976
0.487524939,0.130427292,0.968797101
0.467374131,0.11352818,1.067839075
0.398898488,0.113657359,1.297004973
0.28628156,0.01362579,1.483399652
0.060426448,-0.290118088,1.645661175
-0.328503604,-0.726735481,1.679155448
-0.810440769,-1.127966504,1.756680002
-1.307612,-1.433199158,1.970948191
-1.658757095,-1.601879316,2.054943986
-1.700038077,-1.712189118,1.583853246
-1.450454244,-1.621836647,0.689849227
-0.921831206,-1.399470492,-0.224112707
-0.216361983,-1.339648768,-0.839777923
0.560474951,-1.37658646,-1.157325285
0.95482659,-1.408515968,-1.258407239
0.983832393,-1.196006605,-1.254632397
0.881543473,-0.947773603,-1.046414594
0.833830705,-1.044848075,-0.72237144
0.776243754,-1.499910057,-0.420004112
0.52046925,-2.137552127,-0.099023853
0.122115683,-2.540166713,0.202300688
-0.237797752,-2.396650807,0.31207916
-0.346198214,-1.778148906,0.31215807
0.054555401,-1.167986379,0.496278958
0.732776734,-0.703621147,0.445215126
1.297098935,-0.260579858,0.041578211
1.401886905,0.203530522,-0.537093784
1.232394992,0.623529373,-1.167427576
1.107722757,0.693852617,-1.60085348
0.908365137,0.640993718,-1.765752366
0.600331745,0.742273242,-1.685059704
0.34838776,0.978526468,-1.233466275
0.398209994,1.230811377,-0.698372141
0.642656245,1.332864807,-0.282062207
0.922753508,1.458892987,0.057047583
1.074819216,1.603842141,0.26887247
1.073459034,1.607746162,0.219552852
1.055558416,1.421912625,0.047280807
1.002483755,1.032675992,0.02193243
0.894730871,0.672355071,0.169485045
0.574738235,0.651345601,0.209410228
0.109074123,0.846450825,0.282916193
-0.206272295,0.990718426,0.184860893
-0.317880466,1.136509876,-0.115361825
-0.269724338,1.332985218,-0.436845941
-0.090057653,1.316910282,-0.608503654
0.163709238,1.21900345,-0.607023644
0.303917115,1.219725334,-0.425616691
0.246061577,1.220562954,-0.121423317
-0.026186215,1.254936348,0.311597513
-0.237051683,1.334824709,0.728810534
-0.251096429,1.330832424,1.176938917
-0.09020276,1.170145603,1.63213943
0.158636391,0.998466263,1.785944675
0.397011834,0.934522491,1.6072236
0.516858476,1.089994208,1.336617437
0.630415187,1.320132166,1.004890159
0.77989424,1.40768244,0.65161565
0.829766232,1.270724869,0.369654566
0.769192082,0.95256902,0.234287479
0.751122246,0.573009731,0.483482605
0.997606286,0.145464117,1.125083642
1.414614723,-0.413002709,1.466179637
1.601646092,-0.757259799,1.429835235
1.486883841,-0.931378933,1.005740054
1.205805603,-0.992277346,0.430153166
0.90182061,-1.070417401,-0.101792734
0.69605305,-1.218731063,-0.682401834
0.626359628,-1.42944419,-1.12872872
0.737641198,-1.586177305,-1.187987549
0.98545276,-1.661124117,-0.746968122
1.085856305,-1.827528146,-0.070896075
0.887959331,-1.88594994,0.476121136
0.512744355,-1.821260318,0.690890261
0.232712704,-1.753609508,0.586708586
0.201666372,-1.555575246,0.074523034
0.323053339,-1.375308695,-0.595539543
0.357955177,-1.200939385,-1.110181256
0.292780475,-0.993191538,-1.362458566
0.083484229,-0.764745186,-1.327347505
-0.167622466,-0.575896685,-1.10334235
-0.432464877,-0.419967287,-0.704127928
-0.70563351,-0.242976397,-0.248268658
-1.095184909,-0.130299282,-0.008244681
-1.534443026,-0.00493921,-0.003857844
-1.643714571,0.035218613,-0.228705295
-1.657011275,-0.156336225,-0.665136811
-1.972701464,-0.320496859,-1.158251167
-2.47523013,-0.17546938,-1.548434726
-3.147373313,-0.199253575,-1.656546726
-3.658646134,-0.166461897,-1.465770471
-3.906567879,-0.133458622,-1.184766834
-3.796986683,-0.085468791,-0.867417625
-3.295467486,-0.041573535,-0.552758386
-2.495865799,0.052634443,-0.366830156
-1.663814086,0.314424261,-0.285908361
-0.91031196,0.639493251,-0.199065944
-0.377428013,0.75797876,-0.031973932
-0.039274583,0.831381266,0.399622418
0.142785738,0.822422883,0.986606314
0.012930275,0.697486006,1.462783565
-0.400171796,0.541104188,1.708176375
-0.922214579,0.404140773,1.772252834
-1.009451914,0.200724232,1.606110086
-1.010058282,0.327957697,1.344274674
-1.338146693,0.675866294,0.977311247
-1.314489338,0.714374597,0.589427197
-0.975283687,0.785137986,0.415154334
-0.525496358,0.923589594,0.43413376
-0.074881857,1.104381045,0.556738395
0.294685505,1.27483815,0.814776752
0.619188276,1.366562494,1.132802253
0.85390304,1.277199034,1.2801497
0.873159529,1.206549042,1.345896138
0.52715081,1.057643844,1.3606559
0.03576452,0.888929199,1.368618257
-0.284435366,0.754168262,1.263352879
-0.402873164,0.584970802,0.992339305
-0.423729234,0.464468692,0.576112373
-0.368060282,0.374213836,0.114869073
-0.239882011,0.10848434,-0.320757556
-0.251059349,-0.175295777,-0.565824788
-0.432259125,-0.308220146,-0.617291356
-0.601602569,-0.471998503,-0.557595304
-0.662605977,-0.686319884,-0.448498385
-0.567985291,-0.928306686,-0.393737452
-0.393365806,-1.276325173,-0.311361951
-0.261856893,-1.452743817,-0.161547822
-0.321927805,-1.508410759,-0.077549688
-0.559107024,-1.491922565,-0.07991291
-0.769001747,-1.411050455,-0.142044664
-0.778985089,-1.363053024,-0.297004924
-0.535885211,-1.245956923,-0.491918425
-0.007948329,-1.242036535,-0.815617295
0.635743324,-1.405624923,-1.229540626
1.058050671,-1.658608919,-1.258414838
1.080578876,-1.874463501,-0.940754079
0.715192635,-1.883377459,-0.42077042
0.165288689,-1.718372775,0.098796474
-0.303460092,-1.401509304,0.540592147
-0.456348112,-1.00455932,0.66269234
-0.188990357,-0.321802097,0.214182849
0.529316574,0.538035448,-0.817302472
1.547597691,1.045660561,-1.928302058
2.472878891,1.1637673,-2.816435139
3.059543638,1.340711429,-3.215985661
3.278804229,1.329117437,-2.957665564
3.221032715,1.276006024,-2.109017522
2.797768432,1.23638187,-0.954564578
2.073107127,1.05010585,0.090706691
1.374852768,0.644433045,0.793401956
0.899917992,0.396599856,0.928525297
0.731917414,0.38738253,0.547671292
0.918451354,0.374273458,-0.055909519
1.259256111,0.286310512,-0.656823156
1.524438057,0.299086991,-0.949353565
1.604196945,0.441836005,-0.779924635
1.542609381,0.532841387,-0.409458753
1.301106271,0.611318711,-0.101622053
0.857687235,0.646663581,-0.016990882
0.481038354,0.637574265,-0.177786424
0.457256058,0.651275459,-0.452323497
0.640590179,0.716825497,-0.777710466
0.832678174,0.883483209,-1.000509752
0.899336027,1.08596919,-0.97642745
0.815754658,1.247645022,-0.74385905
0.610914807,1.316641402,-0.320240839
0.400416857,1.36518536,0.227903916
0.159511786,1.381247437,0.790432585
-0.033637737,1.390176594,1.224814182
-0.115700628,1.330060271,1.485999605
-0.03087609,1.12831371,1.615140364
0.163070794,1.010750575,1.58584062
0.309622012,1.073503092,1.520043913
0.422829253,1.131490586,1.476339796
0.488241307,1.158729306,1.58297997
0.48530277,1.002715738,1.578079923
0.461406711,0.759531251,1.41237089
0.476170711,0.345871539,1.14963473
0.642138066,-0.052789925,0.904850991
0.837166133,-0.404147202,0.75300974
0.816787069,-0.616096009,0.506910827
0.606541268,-0.593430003,0.123058224
0.231400416,-0.568881837,-0.231042214
-0.101434787,-0.468612953,-0.425244351
-0.178085736,-0.469255342,-0.453587817
0.013996559,-0.619621845,-0.36601767
0.341519299,-0.598847937,-0.17499884
0.612584749,-0.594511369,-0.149260587
0.753958419,-0.629147213,-0.280226808
0.688616178,-0.594759206,-0.495626632
0.467554968,-0.519460512,-0.734696669
0.220455481,-0.565695609,-0.940984381
0.008320267,-0.815046217,-1.147865967
-0.104510194,-1.229539457,-1.404263571
-0.089346746,-1.629182334,-1.619139663
-0.126754969,-1.899137339,-1.667240554
-0.248186935,-1.873556323,-1.442259247
-0.489783605,-1.546142816,-1.057560257
-0.759028927,-1.152487781,-0.727416449
-0.968310779,-0.744840462,-0.572220627
-1.110654207,-0.374766794,-0.549321981
-1.215609862,-0.108296124,-0.703557434
-1.267366353,0.074836338,-1.036562478
-1.243618251,0.397198991,-1.623835712
-1.26493065,0.701718529,-2.184061949
-1.360820443,0.891213511,-2.529838796
-1.447138544,1.032934935,-2.583914085
-1.559800608,1.151351471,-2.185147991
-1.718905567,1.318078157,-1.627992247
-1.826098406,1.438733996,-1.097450954
-1.769313127,1.38977795,-0.601683452
-1.514720819,1.215876842,-0.264867911
-1.112488072,0.997581882,0.093748543
-0.730116721,0.753959003,0.681617405
-0.512615833,0.589266454,1.265737728
-0.477004349,0.46293783,1.711353836
-0.545849739,0.430644749,1.833122605
-0.733985087,0.396421577,1.591449692
-1.086023551,0.333943785,1.193365151
-1.289101945,0.365078928,0.82609485
-1.147311694,0.422514634,0.593828647
-0.729262223,0.382358564,0.322169761
-0.322762101,0.351379489,0.108574356
-0.032028493,0.415778019,-0.009526538
0.135638104,0.594359978,0.005784429
0.215026515,0.81284257,0.346245048
0.268159482,1.008234209,0.771138686
0.279599342,1.108255256,1.111242748
0.232129534,1.128064703,1.342271518
0.29149292,1.105401621,1.378026137
0.43897287,1.021576505,1.334443016
0.466825265,0.884222629,1.273464523
0.355524078,0.810508574,1.113449902
0.153741404,0.744236651,0.92787297
-0.120189537,0.527550879,0.846719705
-0.477294929,0.34314416,0.871249166
-0.742532185,0.132737322,0.856435628
-0.783929413,-0.248345231,0.82992756
-0.605894786,-0.657854837,0.775444275
-0.456993607,-0.813249981,0.794614254
-0.409408703,-0.811564805,0.805558842
-0.464327603,-0.823324216,0.735637165
-0.566187155,-0.892689429,0.5323726
-0.581184343,-1.007844333,0.252147546
-0.435743424,-1.19314011,-0.082472532
-0.2319453,-1.365464762,-0.438746807
-0.143527852,-1.409602594,-0.695361268
-0.180440884,-1.326553139,-0.878385594
-0.301386172,-1.195379998,-0.911514541
-0.407902755,-1.097336972,-0.696615652
-0.530851528,-1.01017073,-0.244856804
-0.591225698,-1.001008934,0.133566759
-0.408756669,-1.09133101,0.264705414
-0.085667638,-1.124374032,0.205111069
0.23079876,-1.060797924,-0.056550739
0.563643864,-0.960221581,-0.434303856
0.870761382,-0.781739575,-0.665136811
1.147391408,-0.63402271,-0.830260737
1.43256466,-0.594973141,-1.051132855
1.657907493,-0.549593784,-1.026860583
1.844956836,-0.50185822,-0.818888279
1.895126203,-0.443002126,-0.502539188
1.741354276,-0.397539182,-0.234297416
1.220634997,-0.39073301,-0.230241419
0.447474193,-0.343559755,-0.470067243
-0.139056917,-0.2260276,-0.859410844
-0.431601757,-0.030908933,-1.179693768
-0.40411889,0.28438802,-1.379128545
-0.028687165,0.669652242,-1.668937421
0.393353604,0.999827615,-1.949380502
0.727886843,1.235472939,-2.053269916
0.930189723,1.443333014,-1.869394527
0.9723187,1.583411347,-1.526740781
0.848127818,1.679752829,-1.092169799
0.567409975,1.601723833,-0.668136577
0.39690293,1.437619897,-0.378710563
0.375756901,1.174005201,-0.254787246
0.392766525,0.822736772,-0.203000945
0.377154164,0.638337651,-0.157537417
0.281844436,0.556772882,-0.072810969
0.077607117,0.513387329,0.070256024
-0.128518353,0.532488336,0.236864052
-0.23297563,0.588137742,0.349032049
-0.285038739,0.602806903,0.394545261
-0.295455467,0.613776626,0.406194783
-0.319452319,0.694727062,0.368460387
-0.289212919,0.832073924,0.321722602
-0.288939217,0.944163011,0.271635505
-0.299646452,0.997099067,0.242995686
-0.383899985,1.021298273,0.202045836
-0.420787408,0.979261797,0.195468212
-0.396297914,0.862437498,0.223884743
-0.304937435,0.924620106,0.253418881
-0.170049985,0.994592637,0.318939693
0.007885346,1.035737717,0.370929408
0.182685741,1.136128767,0.463569113
0.300810199,1.089200427,0.660337886
0.220731869,0.873680777,1.04091249
-0.027426644,0.632082098,1.346857676
-0.211458283,0.384929876,1.667260428
-0.266800742,0.141596336,1.895043347
-0.028988377,0.139514269,1.860534344
0.265098578,0.192913266,1.601545554
0.526289262,0.289516615,1.100179502
0.855834155,0.378601258,0.511380081
1.115928568,0.388731022,0.10802549
1.268977149,0.286115282,-0.073214874
1.253605684,0.041420975,-0.077338091
1.037573847,-0.29508477,-0.001887421
0.736219056,-0.620951047,0.010438392
0.39352907,-0.904616013,-0.068802318
0.158700287,-1.005655298,-0.25105449
0.194911637,-0.997152258,-0.389233126
0.479269883,-1.029051371,-0.461097755
0.788553493,-0.962121861,-0.456964016
1.006243108,-0.930591582,-0.465555903
1.191655863,-0.962869465,-0.452628032
1.341607501,-1.09378191,-0.391263755
1.343146255,-1.364856859,-0.356792746
1.110420179,-1.542842021,-0.364339508
0.79039218,-1.74656485,-0.344401466
0.405091497,-2.001650203,-0.356730202
-0.052915579,-2.015416278,-0.32977556
-0.402042156,-1.890282416,-0.312289003
-0.520172532,-1.825561815,-0.524419011
-0.471513204,-1.634604359,-0.820265998
-0.402563221,-1.37598031,-1.079608423
-0.398295335,-1.06463005,-1.213607728
-0.430230323,-0.576961099,-1.378818164
-0.47085474,0.028452772,-1.401081434
-0.52625799,0.434444725,-1.193145955
-0.65451919,0.573926846,-1.05172556
-0.987286113,0.759949768,-1.016287751
-1.334802351,0.939302711,-1.124661032
-1.473419963,1.011267293,-1.37022803
-1.417665927,1.003784244,-1.512623408
-1.223020869,0.952374374,-1.297289051
-1.079497364,0.832963567,-0.773265177
-1.207707418,0.780448366,-0.156098909
-1.469442,0.724786685,0.359779068
-1.626102195,0.599444149,0.721402888
-1.544200888,0.451392938,1.045585157
-1.331940532,0.324935134,1.256675301
-0.999514165,0.313614114,1.489205123
-0.635044162,0.32855917,1.606633233
-0.294491791,0.327453839,1.521658947
-0.031659733,0.263909295,1.384178814
0.078860442,0.100931733,1.330222183
0.038200149,-0.039757425,1.285703827
-0.148677581,-0.087190208,1.131095449
-0.351968687,-0.064572718,0.946353799
-0.426601903,-0.078252868,0.707720984
-0.400642044,0.010392215,0.528807601
-0.250835166,0.173002697,0.304164733
-0.011696256,0.277892228,0.075967972
0.269309784,0.437024805,0.005804887
0.625927959,0.535113423,0.078515318
0.880107668,0.54025897,0.12709201
0.938153103,0.595447773,0.100520229
0.893320274,0.711498164,0.08795184
0.814763601,0.741085493,0.254775556
0.750899762,0.698763186,0.534184034
0.723228569,0.594553454,0.754997114
0.689618852,0.449518376,0.865790316
0.585442585,0.343223655,0.90283556
0.458749803,0.261342075,0.920252558
0.346140638,0.167018362,0.972839655
0.255896797,0.024442952,1.01948684
0.169609018,-0.13524083,1.037607603
0.102998109,-0.258219559,0.925526115
0.072486486,-0.46788873,0.784028563
0.122061432,-0.622232904,0.689400314
0.088487052,-0.683970106,0.589998275
0.040884639,-0.659915861,0.310268311
0.040430498,-0.673477353,-0.140512633
0.01906643,-0.715180068,-0.534620087
-0.041279256,-0.796573572,-0.745486359
-0.136555492,-0.890505655,-0.661049834
-0.231725739,-1.015101172,-0.368313088
-0.364649743,-1.126587616,-0.091408118
-0.631629532,-1.20872697,0.126206459
-0.858210382,-1.319429571,0.213636905
-0.91988146,-1.482390182,0.269120892
-0.855445886,-1.607664329,0.360728332
-0.641963075,-1.563582026,0.340722486
-0.34250462,-1.4140397,0.202640295
-0.027627847,-1.235671676,-0.037153965
0.172372163,-1.081012445,-0.269506677
0.274446709,-1.019188149,-0.435730089
0.266495457,-1.0089596,-0.51148588
0.212630688,-0.969323171,-0.477903928
0.126871755,-0.852214795,-0.361365461
0.076144498,-0.698817546,-0.365710212
0.236947054,-0.510949873,-0.515759904
0.500275188,-0.327032983,-0.72904668
0.762916217,-0.214317289,-0.917264483
0.951102309,-0.010313304,-0.904935162
1.106446015,0.244643454,-0.788156457
1.193068067,0.424225529,-0.663480276
1.10787824,0.606284224,-0.488314847
0.975168098,0.754917619,-0.340082434
0.952256593,0.893967194,-0.313976518
1.021796066,1.054484503,-0.438572035
1.134509349,1.189226151,-0.775953978
1.139423279,1.314331956,-1.191163257
1.136039043,1.395993755,-1.564946885
1.059364677,1.355344934,-1.885362496
0.779808169,1.297771282,-2.054428438
0.341043023,1.21919868,-1.895273064
-0.08425989,1.028343515,-1.418963128
-0.478496633,0.736839526,-0.762151662
-0.69873396,0.524212675,-0.221462485
-0.710809305,0.45272214,0.10088614
-0.621701647,0.364639368,0.204508427
-0.447271108,0.542170356,0.101312841
-0.212256046,0.800929429,-0.142891637
0.14444409,1.017607602,-0.414452323
0.502298072,1.202426994,-0.659255351
0.634555356,1.355435535,-0.766049254
0.588352006,1.457079215,-0.814063636
0.435308064,1.446854759,-0.663018503
0.08477942,1.330887369,-0.2514695
-0.293972023,1.22834937,0.126899702
-0.560759833,1.057105499,0.295349559
-0.673918814,0.953286228,0.234583247
-0.585282974,1.01789694,0.017139351
-0.425775974,1.150386425,-0.151226334
-0.291943257,1.221561318,-0.288605345
-0.209987699,1.169966155,-0.372615169
-0.169155776,0.996630865,-0.249760358
-0.116079837,0.707995125,0.1448983
-0.026184864,0.409630018,0.650468234
0.025642208,0.335012291,1.111123505
0.091936635,0.38331718,1.394134391
0.179792613,0.334487975,1.644753412
0.363668039,0.291341492,1.731038195
0.59683404,0.236200619,1.587918011
0.854331495,0.094034374,1.311678226
1.070463724,-0.07079846,0.999516065
1.135117617,-0.202269124,0.812441588
1.030598308,-0.260023394,0.62084408
0.861536896,-0.323089214,0.385967403
0.660285425,-0.439748677,0.208258135
0.46225898,-0.454051343,0.175226803
0.383341036,-0.525455368,0.244048995
0.471528292,-0.655145578,0.395450686
0.656529872,-0.859938667,0.62940791
0.772088973,-1.032577207,0.815453629
0.796102447,-1.078911089,0.847471984
0.701594172,-1.066795119,0.719867933
0.564218705,-1.031679382,0.427791697
0.444819551,-0.926045755,0.060550623
0.364301222,-0.926222865,-0.359636445
0.257792073,-1.025401617,-0.569761543
0.043575559,-1.241204176,-0.593854951
-0.136717259,-1.339324943,-0.641589931
-0.243766744,-1.316345634,-0.735229753
-0.251605383,-1.402270351,-0.91790921
-0.290365194,-1.495035729,-0.981399978
-0.330337906,-1.447434604,-0.938155295
-0.290082834,-1.387547999,-0.946912602
-0.175465635,-1.296187227,-1.043993504
-0.086352935,-1.071719131,-1.196329846
0.034676715,-0.614203911,-1.185762274
0.190991797,-0.017266192,-0.996004842
0.486212395,0.426265511,-0.883224266
0.835839853,0.475112836,-0.968094506
0.901779182,0.490644752,-1.149277587
0.513315177,0.594016279,-1.279492698
-0.041197427,0.584827595,-1.388292679
-0.614582462,0.567841389,-1.464960324
-1.249856853,0.459161234,-1.227681846
-1.863622665,0.365722487,-0.838502496
-2.213861752,0.485001193,-0.659604311
-2.166952263,0.537245759,-0.696933632
-1.722697068,0.866685219,-0.98216804
-1.16238381,1.281414606,-1.469011061
-0.640225876,1.562140011,-1.897449824
-0.153989095,1.816978111,-2.197235904
0.146237221,1.897635702,-2.229611986
0.228410934,1.923846248,-2.020989694
0.141876605,1.910125766,-1.667963023
-0.228634605,1.671295382,-1.352758425
-0.852280042,1.37141461,-1.00067108
-1.395316733,1.180878594,-0.542258034
-1.700318794,1.104156004,-0.042802784
-1.819224721,1.085876251,0.444851553
-1.749542113,1.003338253,0.786505182
-1.56096936,0.939271147,0.962357424
-1.2887562,0.960182418,1.091967554
-0.941376741,0.890641264,1.254251873
-0.687763799,0.827786456,1.430558873
-0.622989202,0.782778855,1.60271226
-0.688639413,0.68821958,1.67033209
-0.779166145,0.552253359,1.6741157
-0.932139761,0.516447886,1.567936714
-1.055943981,0.470623708,1.372953072
-1.099567069,0.344161812,1.157840248
-1.074220739,0.203186239,0.929652255
-0.940086774,0.143968326,0.763026107
-0.71514485,0.018153496,0.704207423
-0.559236751,-0.138192081,0.694770901
-0.456212503,-0.194237793,0.747406513
-0.382073647,-0.284539995,0.901267872
-0.395595903,-0.385486341,1.067118359
-0.492131373,-0.374882529,1.140856965
-0.60406136,-0.373871891,1.117657876
-0.654774407,-0.384793098,1.064335451
-0.639945086,-0.359065952,1.031342113
-0.538558778,-0.349784913,0.957907459
-0.29282057,-0.445011712,0.813676682
-0.039587439,-0.715447779,0.790825384
0.047900797,-0.864251854,0.957310662
-0.029575972,-0.918244726,1.201497604
-0.118890072,-0.947489525,1.328140701
-0.210802303,-0.923970702,1.388769649
-0.295490465,-0.884542363,1.418275145
-0.2894466,-0.900373553,1.329160692
-0.214513323,-0.84693364,1.133143029
-0.090565054,-0.868423002,0.993380923
0.019371416,-0.943147112,0.922946035
0.111270318,-0.876528568,0.852175632
0.132737067,-0.90468674,0.723543407
0.056641888,-0.953776642,0.639629444
-0.117477392,-0.886957607,0.732923814
-0.287039758,-0.860825971,0.870802007
-0.331504064,-0.770726014,0.97680096
-0.293434756,-0.714876116,0.905535466
-0.098658728,-0.56993047,0.748225428
0.191636159,-0.472675964,0.532776505
0.494671413,-0.44197629,0.355029828
0.697139603,-0.376898545,0.191664728
0.834675631,-0.301400529,0.048048284
0.91605518,-0.224311444,-0.10456629
0.820823047,-0.179267603,-0.342002589
0.704729255,-0.180914201,-0.617643238
0.683371921,-0.319008082,-1.010118123
0.797406077,-0.500325019,-1.307059334
0.934921574,-0.727253367,-1.428171101
1.018319549,-0.855398686,-1.348901165
1.048537797,-0.953037222,-1.253452247
1.062156499,-1.015749407,-1.174338379
0.993290322,-1.125088318,-1.073549269
0.852885242,-1.281827863,-1.047934935
0.710477151,-1.327697633,-0.958819313
0.513660666,-1.235828912,-0.773899968
0.370987166,-1.084025655,-0.637211277
0.449464892,-0.800987881,-0.582746112
0.74408431,-0.322795199,-0.689063045
1.052708653,0.29170448,-0.995962756
1.20634709,0.833786573,-1.575921283
1.121983776,1.251469549,-2.108342399
0.892957943,1.655363069,-2.431381929
0.582479643,1.858337126,-2.610812028
0.32320736,1.871606358,-2.660936534
0.081101974,1.732784162,-2.608852711
-0.114088882,1.621089043,-2.443005146
-0.235971195,1.589900709,-2.263476262
-0.316340324,1.54014679,-2.146691127
-0.385955274,1.507279124,-2.090079013
-0.493565461,1.588359325,-2.061575387
-0.49223414,1.71587862,-2.096862389
-0.342279214,1.650683387,-2.133456382
-0.134873969,1.573093951,-1.956401195
0.043365168,1.534111017,-1.58645203
0.148328713,1.484656958,-1.148484975
0.127139831,1.358704181,-0.705336135
0.012850202,1.294258305,-0.349469271
-0.105997565,1.31245564,-0.177217685
-0.057269811,1.366916129,-0.160534845
0.049794799,1.42570851,-0.253054724
0.029176264,1.486260886,-0.489215596
-0.089587551,1.48216105,-0.645938774
-0.195466458,1.404143744,-0.684114483
-0.373265377,1.22699211,-0.563647444
-0.433108728,1.144419041,-0.44752048
-0.409162108,1.072339893,-0.302602891
-0.305882935,1.125161383,-0.325217458
-0.129480841,1.200685703,-0.517134115
0.054748366,1.225994916,-0.740264825
0.166050577,1.23115566,-0.892539207
0.167620456,1.238981823,-0.955719009
0.061293002,1.227448038,-0.902995134
-0.130910472,1.109662201,-0.666577657
-0.378823559,1.028590768,-0.287554959
-0.561640086,0.997693525,-0.002374328
-0.562588729,0.934589127,0.106888011
-0.351719498,0.944867944,0.052609308
-0.108643549,1.08126905,-0.153600078
0.011124365,1.168465103,-0.454701916
0.079878058,1.209527765,-0.755515585
0.128867057,1.036606317,-1.087725094
0.069972275,0.778672589,-1.169021568
0.000219817,0.676508099,-0.853220757
-0.091171752,0.669975483,-0.466718517
-0.091322704,0.438286203,-0.320833544
-0.033492666,0.146791567,-0.150316818
-0.008045286,0.026806758,0.083218966
0.111092952,0.020927637,0.18517595
0.319102519,-0.049673839,0.152185535
0.508280398,-0.176439101,0.074882515
0.601216054,-0.293644508,-0.09357494
0.592755428,-0.322412337,-0.327325244
0.526797284,-0.286516848,-0.416185431
0.419071215,-0.345325596,-0.471785153
0.185038624,-0.357813906,-0.396769952
-0.109001313,-0.237799871,-0.299449395
-0.419379916,-0.185202254,-0.252908593
-0.572352728,0.025638299,-0.182552616
-0.575831803,0.260983763,-0.163083361
-0.403625845,0.486761773,-0.28624563
-0.146968494,0.502114825,-0.40761634
0.084406934,0.538915154,-0.407497682
0.172106004,0.536333321,-0.236768775
0.053053472,0.417413511,0.084360537
-0.179129071,0.302538009,0.441946479
-0.372171261,0.224543499,0.659670362
-0.436405321,0.213574362,0.749720635
-0.379378526,0.141530285,0.816170837
-0.097851449,0.251342074,0.596811462
0.083744926,0.295846987,0.342716874
0.196707197,0.316246216,0.046385319
0.268503436,0.253273919,-0.311812033
0.176045024,0.181528534,-0.472688824
-0.007127331,0.058667878,-0.535031006
-0.177503041,-0.066050389,-0.48560325
-0.255827476,-0.120071902,-0.334313788
-0.263692547,-0.17457623,-0.145168349
-0.260562213,-0.19617899,-0.049826984
